31,-14.410836,38.60114
26,-6.6353846,-41.662033
28,5.38848,7.113902
29,10.016733,-31.155554
37,-33.126022,-26.090727
27,32.6038,13.912644
39,-17.680363,-20.02362
35,20.453655,-37.7189
43,7.4375706,5.907418
38,28.462118,-21.54274
34,13.217017,29.656803
33,-44.968956,6.2585998
41,-52.56111,4.5822034
32,-16.395435,21.900032
58,31.28391,14.83529
40,-10.219149,33.486042
30,7.446167,51.581703
48,3.721656,36.852596
50,36.153454,-10.572599
45,31.0203,-9.353814
44,4.5933847,-25.867838
46,47.25786,-13.21719
36,-52.87547,-5.717561
56,21.91475,6.4461465
42,21.267567,44.401924
55,34.1212,20.734201
67,-39.538437,-23.433598
49,-19.641798,-12.721004
47,2.2239568,0.42250603
65,-35.05622,-23.345789
57,-7.3523498,14.837107
9,16.981915,7.4473815
59,-29.00004,-31.786522
51,-11.344327,-25.75047
52,4.147863,23.242529
54,41.897953,25.82169
60,13.253189,-17.716608
53,31.93173,-23.42509
24,26.10801,37.11358
6,28.864584,34.923954
62,-27.024206,17.266333
71,-5.748769,1.8329728
64,12.424643,-13.338904
72,16.975912,12.083355
17,-31.758215,28.586525
63,-15.428176,44.504936
22,45.39055,-0.84061104
91,-39.430016,-37.48595
85,-11.315188,47.09609
11,-14.416181,-49.801537
86,28.774298,-17.865171
25,-42.493988,-27.007952
15,1.6361015,-15.013565
80,-4.349749,-2.060368
79,25.982851,26.62621
68,-19.415361,40.08238
73,12.5508175,23.648972
92,-24.341745,-20.238274
10,1.4036162,17.821522
83,20.594297,46.095783
70,45.264378,-22.358099
117,-47.192577,0.17106467
61,17.601862,-33.471916
76,11.028802,29.20996
82,42.53034,22.356169
1,-2.671175,46.547623
20,-31.274364,37.06436
90,53.441956,11.40461
140,-23.041817,33.09054
14,-34.012318,4.6344275
88,49.130817,5.8247485
16,20.819565,-49.69895
21,28.353807,18.576345
0,16.090609,-14.090996
93,21.086685,26.037342
89,23.41443,-16.657438
84,8.474585,-14.556977
99,32.08057,-17.739218
110,-13.551445,40.989613
69,-14.753218,-4.5441546
165,32.870213,18.342485
2,-43.48104,-2.6428752
87,43.99146,5.569548
101,-3.1846952,-45.063797
95,24.467148,-11.664294
123,45.324078,5.3957033
94,-22.855188,-1.2801714
77,26.27313,-29.47158
96,-22.972183,-29.10161
3,-34.593792,17.189856
12,16.986341,25.875216
119,-14.203231,33.315254
104,-12.022186,-41.129047
100,21.21433,-29.025848
128,-32.05139,8.297587
97,6.656565,20.697807
108,-23.986917,18.84625
111,-17.957642,-2.4774292
105,-23.097948,4.2953987
4,-43.985218,16.351141
127,-22.236292,3.7589536
18,51.81931,5.645846
78,8.095738,-22.449514
19,3.364553,37.602253
121,0.13660684,-51.192368
106,-39.852123,-16.613583
120,-5.389666,40.319668
7,24.73701,6.5358286
98,-42.674038,-15.687174
75,-8.512753,24.674017
133,22.377674,35.165623
166,36.977924,-3.5409722
130,20.658144,22.02895
141,27.917984,30.752588
135,40.809517,-26.319365
113,-8.187695,5.8689766
112,23.113983,-37.22193
139,22.681606,27.588488
66,-26.440174,-27.302574
74,36.8928,14.241055
8,-7.5530553,-31.251286
132,-8.333149,8.743503
153,1.3441249,-3.8936257
107,-15.197016,43.064533
81,-13.6470375,-15.834766
173,-39.588055,29.289942
115,-17.913038,9.409562
144,-21.576015,-23.62176
157,-3.264574,18.405851
138,-25.429422,22.41582
118,9.267935,31.50287
199,-19.152859,-28.52211
131,16.654232,-10.471835
175,5.1172075,-48.064934
122,-16.96738,-32.543373
116,-25.474173,28.681082
124,-10.726486,-12.483773
240,-20.112425,-19.827894
149,-49.551464,-5.3608336
159,52.671066,0.37608394
269,3.6237397,-16.535585
103,-1.4319307,42.59175
203,-21.959015,-25.001389
174,-25.755878,33.400043
177,-9.386352,23.773306
129,-34.13458,23.348156
137,12.7089205,-20.01508
196,-51.07891,-12.931492
134,28.529568,-9.427338
191,-51.33471,18.200674
223,8.935586,-4.79235
146,30.086302,-32.826534
188,-35.558605,6.0232186
109,5.893171,-3.7555633
143,-15.356523,-40.600742
236,5.776254,35.48332
254,-16.86957,4.491181
218,36.71016,15.293692
167,-30.900578,30.829576
180,20.804419,24.833757
201,1.7115496,-18.20458
238,5.918919,3.0113175
168,45.903095,-1.8065376
186,37.71507,18.98046
181,17.995327,-43.907078
150,-2.2817516,2.4736724
209,-18.642057,47.10246
142,1.6884258,7.3223953
232,-41.842968,-0.67285955
154,-9.159081,41.992798
102,-1.9208001,7.7043915
147,4.230379,24.662973
155,-19.858538,-7.2964587
182,1.8809669,33.552425
126,-18.96674,-14.20429
274,19.447248,-9.173459
125,-32.666702,-35.622654
194,-40.149677,33.42551
216,31.806963,2.0171025
189,50.4436,5.7954264
151,31.663683,-14.316287
160,-11.4363365,29.994137
192,-17.946972,3.8278854
163,42.48865,-22.267988
5,27.885838,16.873926
267,27.762869,14.093857
136,-22.85578,-20.599707
222,14.062527,-34.053677
148,-32.484856,-33.2616
169,38.920982,-25.077154
234,-26.168074,-18.769293
277,27.692366,2.868575
179,-45.985233,10.325693
336,46.191242,-9.691835
202,37.102787,-35.000576
13,36.529297,-8.034713
114,19.475206,29.20971
256,10.127815,18.119835
170,-18.106035,-37.510784
161,8.213833,39.558525
164,-0.81278706,16.528547
205,12.558002,43.142914
213,35.3538,-23.141085
211,53.79885,-12.454668
258,-35.692085,11.462938
152,25.6559,14.118113
307,-19.545069,46.297756
187,11.967917,42.135025
184,-29.023577,28.992931
156,-11.248125,-36.779533
233,21.640741,22.921623
328,-16.399885,-8.590782
185,-51.813953,-13.667313
249,39.945377,-16.379519
171,-27.557037,-24.888084
195,-2.4375975,31.75741
197,47.97474,-14.809937
237,-6.7581005,41.14413
23,48.35573,23.484404
204,-36.760857,-11.882721
212,9.619488,-19.82926
214,49.672836,18.681555
158,30.512636,-8.277339
221,8.71983,-11.603216
356,-29.639576,19.792526
265,-12.435564,-14.650217
178,8.455748,9.4609585
281,-3.4606469,10.409889
359,-6.1672177,0.5487926
358,48.46688,20.477352
384,24.934,32.07545
206,-14.927674,37.313564
260,28.74937,8.589852
162,18.779398,10.12189
226,-15.480602,20.178967
242,18.864088,4.3414974
247,27.854015,-19.02689
210,-10.914354,16.653221
305,37.973145,-36.004986
246,11.340391,-23.93867
230,9.586965,52.510735
301,3.3206382,-36.55724
302,53.27495,0.6992946
293,-16.590364,9.949879
244,25.694448,42.89398
262,34.416405,-3.1231782
207,5.2856126,-19.42661
280,-0.9831771,-0.45262477
227,-26.74802,-27.966192
183,13.559548,-31.622156
172,-23.952345,-0.41959333
231,20.769892,-12.462241
264,-3.1992953,49.958042
225,-43.342957,-6.9598947
250,0.8682253,-21.684341
361,-18.648708,20.574224
299,40.13046,31.84031
145,12.059532,-27.945898
193,37.32168,9.726932
272,-6.5971656,-14.774533
243,32.865402,10.746153
338,0.35145092,30.006514
241,47.412193,5.38457
320,-31.809723,-43.955696
340,16.062542,-1.5564795
436,36.923523,-6.5997343
287,-30.77405,-26.982435
239,30.565231,0.32545984
357,36.56966,-30.106941
224,-16.353306,-26.096447
252,19.8201,3.2144902
403,52.459667,-8.943261
208,-20.225513,-47.56834
283,-30.258287,-31.421284
310,-7.6604996,-17.951628
386,44.48358,11.501494
331,23.84491,-18.480808
215,-10.434997,-32.348724
229,-38.740112,-37.45618
219,-21.222445,-39.93518
273,-35.746033,-20.76127
402,21.089455,41.402313
266,0.7109555,-41.23551
345,45.93715,-22.468634
315,-27.362974,37.444798
228,-7.811869,19.223225
395,47.807224,21.810661
304,-10.268822,-39.04745
217,40.43445,-18.224596
292,7.557666,33.03281
271,19.403618,-50.521107
400,17.462393,-20.89881
248,-20.985985,38.799236
235,-35.848923,-7.910235
282,-33.8109,-17.11647
374,1.7202146,27.584679
378,29.27512,5.0845776
316,39.812393,-15.041978
332,33.587658,28.924692
253,-25.879978,17.15829
303,15.977885,8.736157
200,-4.0689588,-13.337061
261,-1.5281826,26.468925
298,40.553055,5.235922
313,-39.776814,30.816875
257,30.4422,23.796783
291,10.961251,-42.49694
421,19.854036,-26.281998
367,6.644607,16.516153
276,17.469421,-13.082841
268,7.0298777,-22.403723
442,-4.7277946,-18.024368
314,-47.80292,6.2312264
325,-4.8434668,-27.682993
333,-19.7522,7.5874624
289,25.049314,33.434605
441,16.947313,21.713003
297,-8.889739,-16.637785
437,24.417894,-44.34112
312,-6.205056,31.940905
478,-14.813464,0.8494727
476,-37.689827,28.329956
311,11.979625,-53.98525
343,0.5822748,-8.191473
350,40.738255,-6.656175
285,-40.326115,17.645815
372,-6.016807,4.9169927
290,28.16549,-0.6956286
278,-18.83567,-19.818188
306,36.486446,-29.299925
308,-26.799452,-40.666164
404,13.150416,-46.752766
376,-19.285704,0.81358945
411,-14.031997,20.269794
348,-20.752262,33.505665
351,31.504,-3.932141
498,40.91556,-37.57907
448,-25.544287,44.258335
327,45.5971,-16.435795
390,-19.825966,-10.877781
422,26.264843,-33.93485
190,25.826553,-14.681939
339,21.533396,-2.4834254
440,-47.79194,-6.5535183
445,-18.106627,33.977093
425,-22.83207,8.228273
482,13.7890415,0.96535695
284,4.948766,-18.196447
435,-50.3655,5.5845027
420,-4.631127,-45.369343
263,23.365038,22.152042
255,17.974277,-43.323868
379,-10.035633,49.772503
419,-37.330494,0.24711269
198,-36.59968,-8.6635685
319,13.031686,-3.0326054
309,11.962215,45.83823
444,30.184732,36.900562
428,15.909912,-38.99998
286,-3.03994,-30.218359
510,-8.666714,1.0715054
387,12.694816,-9.999987
259,-50.63403,19.633413
341,-42.275093,-2.892036
288,-31.423998,-12.692296
394,9.834773,-34.27151
459,3.4714544,-37.235886
450,42.370293,7.0323405
279,-5.7572465,-40.1133
317,-7.914033,18.145515
375,14.625888,-22.85217
335,2.857288,6.5033407
415,45.047863,0.1895683
524,-2.8870432,-21.520575
176,15.151561,-8.553715
423,5.56697,-1.4725372
490,16.803732,46.416187
548,-33.818005,3.855145
294,-0.17859972,41.93985
330,-13.732818,-20.657995
382,37.111954,37.683727
251,1.6483725,25.858568
362,-47.591095,12.923759
352,33.07187,5.9932137
364,18.658693,-17.25969
245,34.488194,26.227655
385,19.26917,18.501598
405,-30.022852,13.631613
431,28.705963,9.290824
457,0.85861474,21.24961
324,19.283144,1.8313301
347,-15.435679,27.760357
275,15.123639,-12.923067
489,8.586174,-5.7163134
465,39.34456,27.531889
363,14.026874,-46.518753
354,16.961943,13.630735
329,15.608636,-15.338482
380,-11.267801,9.589149
220,-8.373228,-31.828863
483,12.626162,12.96107
414,14.891097,-26.140673
391,36.280888,-9.656323
451,20.955595,-5.7951703
323,10.130646,16.755571
377,-32.34899,-17.30829
408,-18.791235,40.355896
554,-47.39764,-7.4899006
388,24.714245,17.043264
349,8.592523,-8.667348
398,-3.9400032,-49.920506
449,-2.6910043,-16.49306
499,36.26286,-20.407167
474,-2.1028445,-29.881998
536,18.854475,31.474009
544,-13.687149,1.6191252
300,-40.28903,32.61547
552,-27.39747,-1.8135427
463,-46.903408,12.514982
696,-31.789982,9.065145
424,20.360195,47.04721
484,-10.883918,48.78118
467,-32.141914,-44.88989
383,-24.744736,2.5005562
413,-36.235855,-31.237644
337,38.278816,9.706011
397,13.9290905,-27.451395
523,5.6174526,-33.481766
432,14.694659,-18.000263
564,43.322426,26.020962
370,-19.002653,-33.22823
365,-36.16319,10.567115
470,-39.966373,15.187443
519,3.1202636,-30.004213
321,-7.9110575,36.17674
473,18.044018,-4.963195
526,-26.88207,-39.569153
529,-31.608997,21.819712
409,9.971104,-3.2709126
373,-1.1891139,-5.637608
407,-2.0299191,-12.257961
416,5.549033,-21.809677
360,9.032794,14.700674
381,6.854072,-34.758823
430,-10.149505,-9.627836
371,-29.445711,4.662929
543,41.19123,13.820656
369,29.80055,-7.008921
532,-42.153267,-27.97187
566,13.131704,25.874628
342,14.729832,-38.269985
472,-32.036415,-26.893389
389,8.91104,-18.434738
334,-35.035877,16.271378
515,6.3610935,27.892399
417,53.076138,12.295081
570,-21.326641,-46.625877
426,-40.723236,11.127684
270,-36.756924,-10.160863
456,-9.20034,-25.821238
517,-44.23772,-20.372412
502,-26.554653,13.487094
295,-20.5456,-43.40761
539,-7.73129,-25.701054
560,23.750776,-23.814632
471,-13.174436,33.37244
494,21.050116,12.118305
368,-1.7346814,-25.156786
480,-7.021864,-1.7953607
366,24.759174,22.071045
503,44.38419,15.509002
406,-10.639987,37.58808
399,11.916424,6.417688
601,27.260098,-9.898185
507,50.15511,-6.033147
322,-11.14225,28.132149
535,3.6956828,-26.078442
392,12.826114,44.248405
468,-22.217522,-34.339035
479,-8.702946,-28.472769
518,16.96257,-24.912077
464,5.247605,0.2048726
439,-4.1405325,-24.180048
481,-2.0833802,-5.191964
466,-18.583435,1.8994625
492,-15.2133665,14.692579
455,7.2379656,-7.4238343
433,-8.596097,5.3519793
541,-40.379745,-8.7218485
537,23.975285,-27.126259
427,49.181667,-16.360954
562,17.060186,17.16692
355,34.699303,-13.609161
581,-13.709003,-49.0885
612,-35.64123,-16.406042
318,-22.553522,-15.631055
504,14.817256,19.88875
501,40.677807,-12.042181
640,-26.544811,-12.690433
412,-3.977083,-20.2007
401,-38.754597,-23.308771
664,14.791481,16.427832
580,10.700368,2.15764
594,-27.503542,23.658411
460,-42.882565,15.829111
525,-8.498896,-7.80279
590,27.118313,-0.38451478
553,27.165792,-23.998217
710,14.493647,-0.3226162
573,-13.284404,4.702615
393,-18.768726,-31.623999
438,6.5738854,-48.516922
486,-22.225697,-34.96169
296,24.848225,8.651076
477,37.625206,0.6159506
500,25.674105,-30.448189
446,35.50218,12.68396
555,-26.37114,32.71658
531,-51.258728,5.340387
326,-10.349382,-11.521031
603,39.86521,26.295624
689,-44.097702,-11.677436
550,2.8254774,0.72725147
671,-51.653275,17.643295
514,43.62746,12.988154
527,0.892675,-20.25589
344,14.0097885,-4.7850313
641,-28.616266,19.094318
508,23.464993,-15.16115
667,-15.485322,10.425927
596,-23.941479,-8.238802
396,26.514446,11.255246
454,21.873857,43.31192
720,-30.286873,-11.04452
353,-5.081833,-22.824892
521,-13.533953,-21.725042
611,20.982386,-27.527636
592,-14.09113,-4.8534627
485,-38.4092,-30.546732
565,-31.561766,36.346844
609,-25.274723,-31.391178
625,-39.661472,-17.405075
509,-8.52693,30.444511
643,37.830387,36.202534
622,-12.143407,-36.043617
461,-18.165955,-36.76143
692,10.155417,-32.721783
630,-48.319805,-1.5128487
644,30.050112,-3.4495103
496,-7.9313054,-20.648588
631,27.713524,-28.684488
586,14.755842,8.239088
547,41.25197,-27.35122
434,33.961433,-23.363914
789,45.21142,-6.037734
493,35.69171,32.94032
610,-7.6993957,-7.294641
620,-26.875849,-14.101561
589,-9.097638,-24.78299
511,-4.132371,3.7493389
452,-5.6642804,-34.748825
660,7.982377,25.47488
540,17.978737,35.988503
618,-23.012115,6.876449
655,-11.340062,32.130135
636,-23.464687,23.002691
545,24.278086,14.209351
488,9.228897,-12.968471
429,17.072935,-29.763922
410,7.380278,0.41858673
605,21.139448,-38.16307
561,38.767277,0.61610395
597,2.2361975,-10.624418
506,-4.155721,-28.999073
556,-10.4241495,-22.449755
702,18.674751,-20.060707
723,-44.02874,6.5453324
687,23.26465,-1.4492553
487,41.424995,-19.491707
516,-42.476295,-9.362522
722,-12.178019,-31.904585
682,-26.651716,-30.827257
656,3.6495254,-7.8172183
571,-11.812342,-27.844255
628,9.91136,19.811152
522,-18.063261,-7.380118
591,23.3433,-8.294337
447,7.4606476,-35.104313
574,-2.7622755,-1.2880431
469,5.572094,42.611755
827,-4.530324,21.55893
557,32.126297,-16.831303
676,51.040497,-6.296136
796,-20.260286,30.444983
346,-14.030937,24.47751
615,1.9133021,10.543376
558,29.211403,-34.200245
627,-0.76577365,-50.75538
626,26.905514,-6.025969
632,14.750512,-23.790442
583,-27.006666,-34.181133
577,37.081974,-24.233547
579,4.1325893,4.9695454
542,-15.155978,-29.17699
707,-6.8714848,44.784023
530,-48.478786,-21.981657
780,8.600192,-26.01694
534,30.07506,11.4853525
602,49.33497,-14.717743
443,-43.48025,-7.6442523
458,-1.3058219,30.421356
607,24.689976,1.1406937
587,-18.478994,-29.260607
677,38.969048,-4.8536344
462,11.897924,22.98906
711,-11.456291,7.5224304
700,-17.325771,13.705973
729,-4.8048506,10.055846
598,7.6491723,13.6901045
453,4.4832425,49.798904
751,19.569225,-20.773561
646,-40.481655,4.1743364
551,22.606236,-43.328674
693,-29.39363,-39.701206
649,-20.788464,-3.700296
803,-46.361073,-4.129465
642,-28.950762,-17.543161
567,21.656935,-11.463349
747,1.8456327,15.13367
533,-10.482437,-17.774776
705,42.96878,21.36246
576,-4.2352395,17.89399
715,-0.833598,-34.152424
681,4.6797915,13.874789
795,-7.866389,45.173397
505,-25.919155,-38.11394
575,-12.592129,-48.39213
688,6.980237,29.859373
563,50.217632,17.97257
844,-3.031923,22.203873
621,-31.314806,-42.531277
634,-6.613651,24.130976
585,-52.152252,-5.675959
651,-38.523773,35.270203
845,22.989212,-4.289181
559,25.739073,23.122013
595,5.203947,19.002443
650,13.166695,35.41939
732,27.515278,-23.006042
712,18.37735,20.023468
657,22.947714,-23.550129
638,13.870642,-32.564823
733,-36.57075,-2.4186802
418,9.93473,-48.33436
639,7.5633216,-30.675743
757,12.382337,-17.306187
726,-22.100569,13.6665945
697,-5.7287273,14.0613
784,-38.050797,4.416125
775,1.1993942,-42.144367
604,-18.520388,-4.306227
619,-5.377354,19.737297
665,25.798473,-1.1788543
670,46.60458,-11.512674
738,8.050957,-26.274343
648,-18.992294,7.144221
680,-17.453209,47.791935
694,40.963085,-7.3413744
772,-32.164112,41.043713
755,-12.930429,-31.675238
569,37.819736,6.3393793
475,9.699086,35.540665
698,-1.8719441,38.75498
549,-20.81555,16.918592
617,-4.062642,-16.626667
674,-3.5478,51.27316
913,6.0846343,-7.0157666
806,21.17927,-32.40593
572,-0.3479672,-0.1512201
495,-16.048225,-11.864777
727,-15.638818,-1.195719
826,-37.63237,-0.40150726
647,-21.55266,-16.414259
793,-32.206757,-12.738661
691,13.567083,-7.400685
753,2.5776742,47.084404
613,12.091836,-7.6205544
848,36.03634,23.93027
659,-21.517422,12.85925
491,18.30922,-8.649608
842,-27.193344,-17.149115
663,32.261642,-36.63441
635,19.899979,-2.7317193
672,23.273712,4.4422765
790,-12.086557,4.398064
788,13.992899,-5.7522516
799,0.8352051,-26.146635
797,2.3444118,34.121136
779,-30.13615,3.1580858
606,-22.3106,-40.281204
740,19.288782,36.260857
578,-22.603395,-45.87807
734,-22.30926,22.80945
802,22.394354,-49.07928
686,16.968653,-30.784143
679,2.5029914,46.501797
792,41.18814,-9.539827
767,20.805586,40.052986
703,16.701874,10.162021
629,-7.5474668,-2.4863853
623,28.199318,4.5921307
645,4.7058024,42.851414
520,-23.391487,-14.834113
736,26.690859,43.20944
731,-29.788782,-1.9412036
741,3.1492994,10.634841
811,14.81679,10.948929
868,28.249403,-44.83637
653,-5.784818,33.1462
721,-7.1093426,-45.90002
669,-21.280626,0.21259087
600,-11.713684,-2.0356958
758,-2.0531871,37.088955
678,33.877247,3.2456958
903,-8.719469,-3.4231594
668,8.069552,-48.93682
588,9.361367,22.768726
763,23.790451,-8.286523
608,-5.9066052,6.1455
874,36.873924,38.51221
512,7.510492,10.52017
886,14.555366,4.695435
885,5.8957043,6.531184
748,-23.142567,18.499254
582,-20.911371,26.234823
810,13.2085905,18.608103
675,-27.429867,9.931591
768,5.0913873,-41.82872
497,23.396826,16.9284
614,-23.737734,-10.890693
718,-18.829376,19.136497
877,-38.826702,-7.6962233
661,8.951331,38.304043
616,-52.83469,-15.76209
706,20.847788,5.780735
546,-3.3097274,24.664238
873,-34.91399,-3.321661
690,-26.399662,36.61588
538,8.492324,23.473886
791,40.009518,30.905958
743,-6.3084383,27.855284
699,-40.9017,16.363989
652,22.98988,-19.918238
805,-31.472654,-15.06344
766,5.4429226,50.55968
905,-0.05931415,-32.92593
761,24.001911,34.900677
704,10.101187,-39.608444
854,25.412636,-44.547558
814,13.946364,38.184444
752,-24.713762,11.250441
764,-11.79276,-1.0917417
739,-31.57398,-31.84539
833,-22.455786,-3.081701
719,-2.144752,26.21057
750,7.1564527,-10.411308
781,4.085901,-4.3406367
735,-3.8330736,15.467928
836,17.003475,40.595364
666,-10.93071,-5.924482
746,34.546432,10.81605
863,-16.619522,27.657993
855,-43.922527,-15.705893
860,-20.643728,27.100391
895,16.529957,26.505373
909,15.002179,32.863995
701,-1.6375372,22.850159
749,-26.08011,-4.9723454
756,-19.284508,32.86207
815,17.627459,30.232117
770,-1.8600457,-36.808693
813,32.706924,-19.198792
513,2.6217506,-4.4640965
695,-2.255076,44.895264
888,29.765833,-27.865486
954,19.827143,32.87412
851,21.91695,10.826217
850,28.287462,-13.607629
742,-5.222067,-14.135223
843,-28.243624,-8.030608
817,-48.143368,-3.011567
725,-5.5300765,-5.4204855
858,-6.9082403,-44.547714
709,16.796268,2.8393052
654,33.187126,-1.0617703
568,-8.684616,-21.099201
798,41.870686,-35.132904
794,-15.303696,17.945654
785,-45.33108,1.0597547
685,1.7521236,-29.146763
832,18.355482,-33.234444
902,-22.870152,-3.9988425
633,26.329454,-18.74218
716,-0.60975957,-39.915768
783,-40.99649,-29.376562
828,-3.5850205,-36.981373
952,4.695738,-42.402454
599,-40.888783,12.733357
759,-6.8575478,-10.633985
953,1.3882407,16.157621
673,18.57231,-18.480494
744,-18.732157,28.480288
776,-44.601746,24.290869
624,23.954548,-4.5212326
786,9.822301,39.754154
714,-17.935625,-15.612759
593,-29.125845,13.078741
898,-40.597454,9.209818
922,22.747248,0.045537554
841,-27.89207,-6.643935
683,-11.334196,37.393856
931,-19.419516,15.665484
717,12.438903,-54.32511
771,45.62319,10.646274
894,17.062397,-1.7705836
900,29.659893,18.765253
821,32.017746,34.422634
930,-9.722074,12.507441
728,0.19219261,22.071163
528,-33.75435,-4.0712805
834,3.4673922,29.34494
737,-16.008589,-10.964064
754,6.990116,-15.024693
957,-32.933792,0.820837
853,-28.56843,24.963951
774,-7.1646376,30.731081
871,-21.648403,-21.408607
846,11.040519,-29.585928
958,-32.2675,-36.62448
876,11.730226,36.503326
891,-41.050808,0.09441702
724,-5.976619,10.690107
910,37.35168,24.798546
777,-32.260357,-8.817586
708,53.684948,-13.408317
662,-11.529313,-13.755674
983,-15.718881,0.06259999
830,29.14447,-36.442425
908,-24.23389,-9.767548
684,8.699737,5.152422
926,35.854454,2.1470134
765,4.9469905,10.581395
880,0.034633383,4.9146566
865,-1.9272002,-44.482723
745,-4.127353,13.923822
907,5.8283195,17.436913
889,3.2450774,14.255843
801,27.380978,-14.783335
920,-7.1726723,-42.643196
658,-26.77633,-23.724174
904,-16.120024,-40.080643
800,-20.297258,-27.07525
838,11.278167,7.275382
864,25.47303,38.644196
840,34.177464,27.22158
769,-30.624315,-20.696045
867,3.4370453,-11.176852
825,33.47412,7.5577197
956,-35.400276,18.520374
866,-36.186607,-22.729174
773,-27.015175,-15.867039
637,10.553859,-24.429438
944,10.33647,36.47037
869,-37.176785,1.6380565
940,-37.115242,27.321394
818,1.5602332,-9.120705
906,-30.558632,29.459455
942,-31.945717,39.330738
901,-16.02274,-13.380782
782,11.642411,32.95273
988,-13.27009,-41.40186
713,40.21361,3.3839576
823,-29.289312,1.4847295
808,-18.597126,14.727369
964,-1.2591515,13.252656
807,-5.1477227,27.990824
760,21.10845,-13.601785
884,41.740604,16.884258
812,3.7126634,-30.600363
862,-9.510893,1.7188386
892,-17.043451,-24.436441
917,9.163616,-39.082848
857,7.794002,31.162966
986,32.73063,19.283958
914,36.327053,-31.65127
977,10.595321,3.5785432
948,9.154568,25.786154
778,3.4170573,-34.13892
951,-32.93004,12.316611
897,20.17559,17.219543
921,38.60398,5.8370824
947,-39.871742,-30.101278
925,-26.467148,28.805826
820,15.292758,14.993479
934,-2.4014814,35.62579
837,-32.13407,13.013647
872,-10.412214,10.552077
961,-2.076936,-9.065103
975,12.513142,12.054805
992,31.202951,-27.421211
861,21.008326,2.8183606
911,-24.890486,43.00876
918,37.19645,-19.444412
939,-13.17829,-9.142491
831,-39.22541,23.054546
890,19.892385,-40.453396
941,-3.774342,52.074436
960,0.28702065,3.7319453
927,-11.416368,16.637232
881,-13.870407,-19.29012
883,27.803194,-37.69015
978,-28.601227,5.836494
824,-4.442908,-5.3645453
882,-13.685887,6.777678
985,-41.450336,22.624273
804,-0.8222905,-12.352462
966,10.42727,52.767357
924,-11.636832,13.221458
878,-12.647984,20.607502
945,-3.5569577,5.0030494
839,-45.140186,24.84258
816,14.541868,2.7727041
969,0.59965324,9.776825
762,29.768011,35.910404
829,-15.891854,31.321074
928,1.3729963,-2.1203232
899,-5.2208366,-9.943937
923,11.053443,-2.29942
887,-4.709298,-36.20046
915,11.056673,-41.42027
950,20.100433,10.484175
856,-12.6397,24.246
852,29.102913,-44.831223
973,-15.4380045,-51.134228
919,28.736464,30.280262
912,30.169012,-36.74849
819,35.672817,-38.088802
730,0.45548266,-22.678135
946,-1.319231,-16.52905
938,-2.4524734,7.308491
997,-33.32608,22.974373
984,11.058595,11.574327
936,-21.271091,29.103079
981,-15.21268,-26.3004
859,16.605124,20.45097
933,4.9317813,20.43724
967,-15.19459,4.6320057
991,-45.225697,-15.934159
847,9.565482,0.98796624
972,52.04523,13.631481
896,26.507256,25.189611
870,4.8621273,3.4492307
787,41.59537,-24.600706
979,-26.312256,2.6208785
949,24.535135,4.8242054
875,-1.1559528,-35.996166
916,-4.0675163,-9.801484
993,47.10025,-6.366261
982,-21.44999,9.4358
584,22.892927,15.031562
999,33.556835,-14.610691
822,-2.8582344,0.49796176
998,-8.51772,19.872904
980,32.83778,-7.2146254
968,-30.19083,-21.509796
809,5.237345,-13.560925
932,-17.016989,-16.504032
937,-2.417977,-50.09818
974,4.406783,-46.884556
943,-17.236216,-7.5305524
959,-12.659037,13.11167
987,-12.261766,-5.674441
970,40.5498,-36.42512
893,2.5501966,-16.223139
935,-15.991718,23.56697
929,21.8694,-32.793537
996,-0.74192196,20.47531
995,-29.021536,-8.955775
835,-26.912434,6.7620544
963,-48.08904,-21.111872
994,36.884354,19.871132
989,-25.146498,11.76774
965,-32.940037,17.232458
976,-28.368778,-1.7718744
962,30.382841,23.070868
879,0.93003273,-26.938858
955,-32.527935,-4.8054376
971,42.93765,14.650237
849,-3.8288846,29.07277
990,5.5256405,25.781584
